id,location,shift_type,day_of_week,start_time,end_time,break_start,break_end,total_hours,required_gender,required_skills,region,emp_count,allocation_priority,active
1240,Grange Lodge No. 91,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1241,Grange Lodge No. 91,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1242,Grange Lodge No. 91,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1243,Grange Lodge No. 91,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1244,Grange Lodge No. 91,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1245,Grange Lodge No. 91,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1246,Grange Lodge No. 91,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1247,Grange Lodge No. 91,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1248,Grange Lodge No. 91,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1249,Grange Lodge No. 91,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1250,Grange Lodge No. 91,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1251,Grange Lodge No. 91,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1252,Grange Lodge No. 91,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1253,Grange Lodge No. 91,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1254,Grange Lodge No. 91,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,CORNWALL,1,10,t
1255,Grange Lodge No. 91,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,CORNWALL,1,10,t
1256,Grange Lodge No. 91,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,CORNWALL,1,10,t
1257,Grange Lodge No. 91,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,CORNWALL,1,10,t
1258,Grange Lodge No. 91,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,CORNWALL,1,10,t
1259,Grange Lodge No. 91,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,CORNWALL,1,10,t
1260,Grange Lodge No. 91,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,CORNWALL,1,10,t
1261,Willow House No. 92,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1262,Willow House No. 92,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1263,Willow House No. 92,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1264,Willow House No. 92,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1265,Willow House No. 92,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1266,Willow House No. 92,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1267,Willow House No. 92,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1268,Grange Avenue No. 93,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1269,Grange Avenue No. 93,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1270,Grange Avenue No. 93,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1271,Grange Avenue No. 93,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,BUCCAL,CORNWALL,1,10,t
1272,Grange Avenue No. 93,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1273,Grange Avenue No. 93,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1274,Grange Avenue No. 93,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1275,Grange Avenue No. 93,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1276,Grange Avenue No. 93,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1277,Grange Avenue No. 93,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1278,Grange Avenue No. 93,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1279,Grange Avenue No. 93,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1280,Grange Avenue No. 93,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1281,Grange Avenue No. 93,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1282,Cedar Close No. 94,DAY,MONDAY,08:00:00,20:00:00,,,11.0,FEMALE,,CORNWALL,1,10,t
1283,Cedar Close No. 94,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1284,Cedar Close No. 94,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1285,Cedar Close No. 94,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,FEMALE,,CORNWALL,1,10,t
1286,Cedar Close No. 94,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,,CORNWALL,1,10,t
1287,Cedar Close No. 94,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,,CORNWALL,1,10,t
1288,Cedar Close No. 94,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1289,Cedar Close No. 94,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1290,Cedar Close No. 94,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1291,Cedar Close No. 94,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1292,Cedar Close No. 94,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,BUCCAL,CORNWALL,1,10,t
1293,Cedar Close No. 94,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1294,Cedar Close No. 94,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1295,Cedar Close No. 94,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,FEMALE,,CORNWALL,1,10,t
1296,Hillcrest Road No. 95,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1297,Hillcrest Road No. 95,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1298,Hillcrest Road No. 95,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1299,Hillcrest Road No. 95,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1300,Hillcrest Road No. 95,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1301,Hillcrest Road No. 95,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,2,10,t
1302,Hillcrest Road No. 95,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1303,Hillcrest Road No. 95,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1304,Hillcrest Road No. 95,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1305,Hillcrest Road No. 95,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1306,Hillcrest Road No. 95,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1307,Hillcrest Road No. 95,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,BUCCAL,CORNWALL,1,10,t
1308,Hillcrest Road No. 95,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1309,Hillcrest Road No. 95,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,CORNWALL,1,10,t
1310,Hillcrest Road No. 95,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1311,Hillcrest Road No. 95,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1312,Hillcrest Road No. 95,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1313,Hillcrest Road No. 95,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1314,Hillcrest Road No. 95,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1315,Hillcrest Road No. 95,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,CORNWALL,1,10,t
1316,Hillcrest Road No. 95,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,BUCCAL,CORNWALL,1,10,t
1317,Hillcrest Road No. 95,SLEEP_IN,MONDAY,22:00:00,07:00:00,,,9.0,ANY,,CORNWALL,1,10,t
1318,Hillcrest Road No. 95,SLEEP_IN,TUESDAY,22:00:00,07:00:00,,,9.0,ANY,,CORNWALL,1,10,t
1319,Hillcrest Road No. 95,SLEEP_IN,WEDNESDAY,22:00:00,07:00:00,,,9.0,ANY,,CORNWALL,1,10,t
1320,Hillcrest Road No. 95,SLEEP_IN,THURSDAY,22:00:00,07:00:00,,,9.0,ANY,,CORNWALL,1,10,t
1321,Hillcrest Road No. 95,SLEEP_IN,FRIDAY,22:00:00,07:00:00,,,9.0,ANY,,CORNWALL,1,10,t
1322,Hillcrest Road No. 95,SLEEP_IN,SATURDAY,22:00:00,07:00:00,,,9.0,ANY,,CORNWALL,1,10,t
1323,Hillcrest Road No. 95,SLEEP_IN,SUNDAY,22:00:00,07:00:00,,,9.0,ANY,BUCCAL,CORNWALL,1,10,t
1324,Brookside Gardens No. 96,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1325,Brookside Gardens No. 96,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1326,Brookside Gardens No. 96,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1327,Brookside Gardens No. 96,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1328,Brookside Gardens No. 96,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1329,Brookside Gardens No. 96,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1330,Brookside Gardens No. 96,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,CORNWALL,1,10,t
1331,Brookside Gardens No. 96,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,CORNWALL,1,10,t
1332,Brookside Gardens No. 96,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,BUCCAL,CORNWALL,1,10,t
1333,Brookside Gardens No. 96,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,CORNWALL,1,10,t
1334,Brookside Gardens No. 96,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,CORNWALL,1,10,t
1335,Brookside Gardens No. 96,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,CORNWALL,1,10,t
1336,Brookside Gardens No. 96,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,CORNWALL,1,10,t
1337,Brookside Gardens No. 96,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,CORNWALL,1,10,t
1338,Rowan Close No. 97,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1339,Rowan Close No. 97,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1340,Rowan Close No. 97,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1341,Rowan Close No. 97,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1342,Rowan Close No. 97,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1343,Rowan Close No. 97,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1344,Rowan Close No. 97,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1345,Rowan Close No. 97,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,GLOUCOXF,1,10,t
1346,Rowan Close No. 97,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,GLOUCOXF,1,10,t
1347,Rowan Close No. 97,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,GLOUCOXF,1,10,t
1348,Rowan Close No. 97,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,GLOUCOXF,1,10,t
1349,Rowan Close No. 97,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,GLOUCOXF,1,10,t
1350,Rowan Close No. 97,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,GLOUCOXF,1,10,t
1351,Rowan Close No. 97,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,GLOUCOXF,1,10,t
1352,Oakfield Road No. 98,DAY,MONDAY,08:00:00,20:00:00,,,11.0,FEMALE,,GLOUCOXF,1,10,t
1353,Oakfield Road No. 98,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,FEMALE,BUCCAL,GLOUCOXF,1,10,t
1354,Oakfield Road No. 98,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,GLOUCOXF,1,10,t
1355,Oakfield Road No. 98,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1356,Oakfield Road No. 98,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,,GLOUCOXF,1,10,t
1357,Oakfield Road No. 98,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,BUCCAL,GLOUCOXF,1,10,t
1358,Oakfield Road No. 98,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,FEMALE,,GLOUCOXF,1,10,t
1359,Oakfield Road No. 98,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1360,Oakfield Road No. 98,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1361,Oakfield Road No. 98,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1362,Oakfield Road No. 98,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1363,Oakfield Road No. 98,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1364,Oakfield Road No. 98,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1365,Oakfield Road No. 98,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1366,Oakfield Road No. 98,CARE_CALL,MONDAY,06:30:00,21:30:00,,,12.0,FEMALE,,GLOUCOXF,1,1,t
1367,Oakfield Road No. 98,CARE_CALL,TUESDAY,06:30:00,21:30:00,,,12.0,FEMALE,,GLOUCOXF,1,1,t
1368,Oakfield Road No. 98,CARE_CALL,WEDNESDAY,06:30:00,21:30:00,,,12.0,ANY,BUCCAL,GLOUCOXF,1,1,t
1369,Oakfield Road No. 98,CARE_CALL,THURSDAY,06:30:00,21:30:00,,,12.0,ANY,,GLOUCOXF,1,1,t
1370,Oakfield Road No. 98,CARE_CALL,FRIDAY,06:30:00,21:30:00,,,12.0,FEMALE,,GLOUCOXF,1,1,t
1371,Oakfield Road No. 98,CARE_CALL,SATURDAY,06:30:00,21:30:00,,,12.0,FEMALE,BUCCAL,GLOUCOXF,1,1,t
1372,Oakfield Road No. 98,CARE_CALL,SUNDAY,06:30:00,21:30:00,,,12.0,ANY,,GLOUCOXF,1,1,t
1373,Ashgrove Road No. 99,DAY,MONDAY,08:00:00,20:00:00,,,11.0,MALE,BUCCAL,GLOUCOXF,1,10,t
1374,Ashgrove Road No. 99,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,MALE,BUCCAL,GLOUCOXF,1,10,t
1375,Ashgrove Road No. 99,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,MALE,,GLOUCOXF,1,10,t
1376,Ashgrove Road No. 99,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,MALE,,GLOUCOXF,1,10,t
1377,Ashgrove Road No. 99,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,MALE,,GLOUCOXF,1,10,t
1378,Ashgrove Road No. 99,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1379,Ashgrove Road No. 99,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,MALE,,GLOUCOXF,1,10,t
1380,Ashgrove Road No. 99,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1381,Ashgrove Road No. 99,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1382,Ashgrove Road No. 99,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1383,Ashgrove Road No. 99,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1384,Ashgrove Road No. 99,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1385,Ashgrove Road No. 99,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1386,Ashgrove Road No. 99,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1387,Ashgrove Road No. 99,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1388,Ashgrove Road No. 99,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1389,Ashgrove Road No. 99,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1390,Ashgrove Road No. 99,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1391,Ashgrove Road No. 99,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1392,Ashgrove Road No. 99,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1393,Ashgrove Road No. 99,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1394,Woodland Court No. 100,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1395,Woodland Court No. 100,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,GLOUCOXF,1,10,t
1396,Woodland Court No. 100,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,MALE,,GLOUCOXF,1,10,t
1397,Woodland Court No. 100,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,MALE,,GLOUCOXF,1,10,t
1398,Woodland Court No. 100,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,MALE,,GLOUCOXF,1,10,t
1399,Woodland Court No. 100,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,MALE,BUCCAL,GLOUCOXF,2,10,t
1400,Woodland Court No. 100,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,MALE,,GLOUCOXF,1,10,t
1401,Woodland Court No. 100,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1402,Woodland Court No. 100,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,BUCCAL,GLOUCOXF,1,10,t
1403,Woodland Court No. 100,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1404,Woodland Court No. 100,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1405,Woodland Court No. 100,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1406,Woodland Court No. 100,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1407,Woodland Court No. 100,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,MALE,,GLOUCOXF,1,10,t
1408,Woodland Court No. 100,SLEEP_IN,MONDAY,22:00:00,07:00:00,,,9.0,MALE,,GLOUCOXF,1,10,t
1409,Woodland Court No. 100,SLEEP_IN,TUESDAY,22:00:00,07:00:00,,,9.0,MALE,,GLOUCOXF,1,10,t
1410,Woodland Court No. 100,SLEEP_IN,WEDNESDAY,22:00:00,07:00:00,,,9.0,MALE,,GLOUCOXF,1,10,t
1411,Woodland Court No. 100,SLEEP_IN,THURSDAY,22:00:00,07:00:00,,,9.0,MALE,,GLOUCOXF,1,10,t
1412,Woodland Court No. 100,SLEEP_IN,FRIDAY,22:00:00,07:00:00,,,9.0,MALE,,GLOUCOXF,1,10,t
1413,Woodland Court No. 100,SLEEP_IN,SATURDAY,22:00:00,07:00:00,,,9.0,MALE,,GLOUCOXF,1,10,t
1414,Woodland Court No. 100,SLEEP_IN,SUNDAY,22:00:00,07:00:00,,,9.0,MALE,BUCCAL,GLOUCOXF,1,10,t
1415,Sycamore Court No. 101,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,FEMALE,,GLOUCOXF,1,10,t
1416,Sycamore Court No. 101,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,FEMALE,,GLOUCOXF,1,10,t
1417,Sycamore Court No. 101,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,FEMALE,,GLOUCOXF,1,10,t
1418,Sycamore Court No. 101,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,GLOUCOXF,1,10,t
1419,Sycamore Court No. 101,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,FEMALE,,GLOUCOXF,1,10,t
1420,Sycamore Court No. 101,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,FEMALE,,GLOUCOXF,1,10,t
1421,Sycamore Court No. 101,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,FEMALE,BUCCAL,GLOUCOXF,1,10,t
1422,Sycamore Court No. 101,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1423,Sycamore Court No. 101,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1424,Sycamore Court No. 101,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1425,Sycamore Court No. 101,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1426,Sycamore Court No. 101,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1427,Sycamore Court No. 101,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,BUCCAL,GLOUCOXF,1,10,t
1428,Sycamore Court No. 101,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,GLOUCOXF,1,10,t
1429,Sycamore Court No. 101,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,GLOUCOXF,1,10,t
1430,Sycamore Court No. 101,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,GLOUCOXF,1,10,t
1431,Sycamore Court No. 101,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,GLOUCOXF,1,10,t
1432,Sycamore Court No. 101,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,GLOUCOXF,1,10,t
1433,Sycamore Court No. 101,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,GLOUCOXF,1,10,t
1434,Sycamore Court No. 101,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,GLOUCOXF,1,10,t
1435,Sycamore Court No. 101,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,GLOUCOXF,1,10,t
